,source,author,title,description,url,urlToImage,publishedAt,content
368,"{'id': 'cnn', 'name': 'CNN'}",Nicole Goodkind,Is the Fed ignoring long Covid in its inflation fight?,"Federal Reserve officials have for months blamed a dwindling supply of US workers for elevated inflation levels. During his December press conference, Fed Chair Jerome Powell said that Covid-related deaths accounted for a large chunk of the structural labor s…",https://www.cnn.com/2023/02/03/investing/premarket-stocks-trading/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230105121501-covid-testing-file-2022.jpg?c=16x9&q=w_800,c_fill",2023-02-03T12:58:08Z,
369,"{'id': 'cnn', 'name': 'CNN'}",Leslie Kay Jones,Opinion: What's really behind Florida's attack on African American Studies,"As a student growing up in Florida, I vividly recall my International Baccalaureate English teacher inviting students to read ""Their Eyes Were Watching God"" in their best voice impressions of a formerly enslaved Black woman. She smirked as they giggled out ph…",https://www.cnn.com/2023/02/03/opinions/ap-african-american-studies-florida-desantis-jones-ctrp/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230203135118-ron-desantis-file-102422.jpg?c=16x9&q=w_800,c_fill",2023-02-03T20:07:03Z,
370,"{'id': 'cnn', 'name': 'CNN'}",Sandee LaMotte,Frostbite can strike quickly. Here's what you need to know,"It's COLD. We're talking dangerous cold. Cold that might rob you of the tips of your nose, ears, chin, fingers or toes if you're not careful. Called frostbite, it happens when the skin and the tissue under the skin freezes, which can happen much more quickly …",https://www.cnn.com/2023/02/03/health/frostbite-explainer-wellness/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230203114558-01-frostbite-explainer-redirect-restricted.jpg?c=16x9&q=w_800,c_fill",2023-02-03T20:41:20Z,
371,"{'id': 'cnn', 'name': 'CNN'}",Peter Valdes-Dapena,Ford is getting back into Formula 1 racing to help sell EVs,"America's major automakers are getting back into Formula 1 racing. Following General Motors' recent announcement that it's applying, along with Andretti Global, to field a team in the prestigious racing series, Ford has now announced that it's getting back in…",https://www.cnn.com/2023/02/03/business/ford-f1/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230203110316-red-bull-racing-car-launch-event-0203.jpg?c=16x9&q=w_800,c_fill",2023-02-03T18:04:48Z,"
      America’s major automakers are getting back into Formula 1 racing. Following General Motors’ recent announcement that it’s applying, along with Andretti Global, to field a team in the prestigious racing series, Ford has now announced that it’s getting back into the sport to help build engines.
   
      While GM’s plan requires approval by the sport’s governing body, something that is not guaranteed, Ford has an agreement to work with Red Bull Powertrains which supplies hybrid engines to both of Red Bull’s F1 teams.
   
      “F1 will be an incredibly cost-effective platform to innovate, share ideas and technologies, and engage with tens of millions of new customers,” Ford chief executive Jim Farley said in a statement.
   
      Formula 1 race cars use V6 engines with hybrid electric technology. The cars can produce over 1,000 horsepower and reach speeds of more than 200 miles per hour on track. Ford
            
                (F) and Red Bull will work to create new hybrid power units, which include an internal combustion engine and electric motor, to comply with new requirements for the 2026 racing season. The new power units will rely much more on electric power and will burn renewable fuels in less powerful V6 engines.
   
      If it enters Formula 1, GM
            
                (GM) has said its team will work with Alpine on the power unit for its cars. Alpine is a sports car brand owned by France’s Renault.
   
      Formula 1 racing is very popular in Europe and has recently found increasing popularity in the United States. The Netflix documentary series “Drive to Survive” has been one factor that has increased the sport’s visibility in the US, and races in Miami and Las Vegas have been added to the race calendar in recent years. Before 2022, the only Formula One races in the US in the past decade were held in Austin, Texas, which is still the most popular event on the F1 calendar.
   
      Besides the ability to research electric drive systems, the growing American audience is a key reason Ford decided to get back into the sport, Farley said in an interview with CNN. With the Ford F-150 Lightning and Mustang Mach-E, Ford currently ranks a distant second to Tesla
            
                (TSLA) in electric vehicle sales, and Farley said F1 could help close that gap.
   
      “Both the tech transfer and the marketing,” he said. “It’s a great time to turn a whole new generation of Americans on to these Ford EVs.”
   
      Despite leaving the sport in 2004 after selling Jaguar Racing to Red Bull — Ford owned the Jaguar brand at the time — Ford remains the third most successful engine manufacturer in Formula 1 after Mercedes and Ferrari. Ford first entered the sport in 1968 with Lotus. Ford currently competes in a variety of motorsports, including endurance sports car racing, drag racing and off-road races. Ford and Red Bull already work together in rally racing.
   "
372,"{'id': 'cnn', 'name': 'CNN'}","Toyin Owoseje, CNN",Marlon Brando's breakup letter to girlfriend is up for sale,"A handwritten letter sent by a young Marlon Brando to break up with his French girlfriend in the late 1940s could fetch up to $15,000 at auction.",https://www.cnn.com/style/article/marlon-brando-letter-dumping-girlfriend-auction-intl-scli/index.html,https://cdn.cnn.com/cnnnext/dam/assets/230203074626-marlon-brando-godfather-film-still-restricted-super-tease.jpg,2023-02-03T16:35:07Z,
373,"{'id': 'cnn', 'name': 'CNN'}",Zoe Sottile,"A TikToker shared her cancer journey and raised thousands on GoFundMe. It was all a scam, police say","Madison Russo allegedly used social media to spread awareness about her battle with cancer and to raise almost $40,000 on GoFundMe -- but the entire operation was a scam, according to Iowa police, who have charged Russo with theft.",https://www.cnn.com/2023/02/05/us/tiktok-gofundme-cancer-scam-madison-russo/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230204162452-using-smartphone-stock-restricted.jpg?c=16x9&q=w_800,c_fill",2023-02-05T11:51:06Z,"
      Madison Russo allegedly used social media to spread awareness about her battle with cancer and to raise almost $40,000 on GoFundMe – but the entire operation was a scam, according to Iowa police, who have charged Russo with theft.
   
      Russo, a 19-year-old TikTok content creator, raised more than $37,303 from 439 donors by falsely claiming she suffered from acute lymphoblastic leukemia, Stage 2 pancreatic cancer, and a tumor the “size of a football, that wrapped around her spine,” according to a news release from the Eldridge Police Department.
   
      Police said anonymous witnesses with “medical experience” pointed out “medical discrepancies” in Russo’s social media presence to the investigating officer. A subpoena for medical records found Russo had “never been diagnosed with any kind of cancer or tumor from any medical facilities within the Quad Cities or surrounding cities,” according to the release.
   
      Russo, a resident of Bettendorf, Iowa, was arrested for theft by means of deception on January 23, says the release. 
   
      Police said they are still working to identify alleged victims of Russo’s theft. In addition to soliciting donations on GoFundMe, Russo also “accepted private donations from other businesses, non-profit organizations, school districts and private citizens,” according to police. 
   
      GoFundMe told CNN they had removed the fundraiser, banned Russo from using the platform, and refunded all donors.
   
      “GoFundMe has a zero tolerance policy for misuse of our platform and cooperates with law enforcement investigations of those accused of wrongdoing,” said the organization in an emailed statement. “All donors have been refunded and we have removed this fundraiser. The beneficiary has also been banned from using the platform for any future fundraisers. GoFundMe’s Giving Guarantee offers a full refund in the rare case when something isn’t right; this is the first and only donor protection guarantee in the crowdfunding industry.”
   
      Russo was outspoken about her alleged struggle with cancer, conducting interviews with local press and sharing her story on social media. In October 2022, she spoke with the Eldridge-based North Scott Press for a profile focused on her experience with cancer. She also discussed her cancer journey as a guest speaker at St Ambrose University and at the National Pancreatic Foundation in Chicago, according to the police news release.
   
      Andrea Jaeger, Russo’s attorney, told CNN she had no comment at this time.
   "
374,"{'id': 'cnn', 'name': 'CNN'}",Fredreka Schouten,Koch network plans to back a Republican -- other than Trump -- in the 2024 presidential primary,The deep-pocketed network associated with billionaire Charles Koch is preparing to throw its money and weight behind a single Republican candidate in the 2024 presidential primary -- in a move that could significantly reshape the GOP field.,https://www.cnn.com/2023/02/05/politics/koch-network-republican-primary-2024/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230204211820-charles-koch-file-2019.jpg?c=16x9&q=w_800,c_fill",2023-02-05T12:32:53Z,"
      The deep-pocketed network associated with billionaire Charles Koch is preparing to throw its money and weight behind a single Republican candidate in the 2024 presidential primary – in a move that could significantly reshape the GOP field. 
   
      Americans for Prosperity Action, the main political arm of the Koch network, “is prepared to support a candidate in the Republican presidential primary who can lead our country forward, and who can win,” Emily Seidel, the CEO of Americans for Prosperity and a top adviser at AFP Action, wrote in a memo released Sunday.
   
      The memo does not mention Donald Trump, but an official with AFP Action confirmed to CNN that the network is not planning to support the former president’s White House bid.
   
      “To write a new chapter for our county, we need to turn the page on the past,” Seidel wrote to AFP’s staff and activists. “So the best thing for the country would be to have a president in 2025 who represents a new chapter.”
   
      The Koch decision to engage in the GOP primary – after sitting on the sidelines for the two most recent White House nomination fights – is likely to set off a scramble among Republican presidential contenders to win over the Kansas-based industrialist and the hundreds of wealthy donors who help finance his influential, free-market network.
   
      During his White House tenure, Trump, often sparred with Koch officials, who sharply criticized his administration’s trade and hard-line immigration policies. 
   
      AFP Action has not announced a budget for its 2024 political activity, but the network has spent hundreds of millions of dollars in previous election cycles, rivaling the financial reach of the Republican National Committee. Americans for Prosperity has permanent staff in 36 states and touts millions of grassroots activists across the country.
   
      Its political wing also plans to engage earlier and more aggressively in congressional and state-level primaries, both to influence more contests and to find new voters to participate in primaries, AFP Action officials said.
   
      Seidel said the network is stepping up its activity to help address “the broken politics” that she said has created a “toxic situation” in the nation’s capital and blocked policy progress.
   
      “The Republican Party is nominating bad candidates who are advocating for things that go against core American principles,” Seidel wrote. “And the American people are rejecting them.”
   
      And she cast Democrats as pushing “more and more extreme policies.”
   
      Several Republicans weighing 2024 bids have longstanding ties to Koch world, including former Vice President Mike Pence. Marc Short, Pence’s former chief of staff and longtime aide, once oversaw political operations at the Koch network. 
   
      Another potential contender, former Secretary of State Mike Pompeo, had the financial backing of Koch political committees when he represented Wichita – where Koch Industries is headquartered – as a congressman. Former South Carolina Gov. Nikki Haley, who is expected to announce her bid for the Republican nomination later this month, has attended at least one Koch donor conclave. And a Koch-backed super PAC supported Ron DeSantis before he won a competitive GOP primary in 2018 on his way to becoming governor.
   
      The libertarian-leaning network has engaged in a public reset of its priorities in recent years and worked to distance itself from the Republican brand during the Trump era. 
   
      But the network did back some Trump-led efforts, spending heavily, for instance, to promote his $1.5 trillion tax code overhaul in 2017 – despite clashing with the then-president and the RNC on other political and policy matters. 
   
      In one sign of the network’s reach, Seidel noted that AFP and AFP Action participated in more than 450 races in last year’s midterms, knocked on more than 7 million doors and sent out more than 100 million mail pieces. 
   "
375,"{'id': 'cnn', 'name': 'CNN'}","By Lilit Marcus, Jessie Yeung and CNN's Beijing bureau",Chinese influencer fined after eating protected great white shark on video,"A Chinese vlogger is facing widespread online backlash and a monetary fine after she livestreamed herself cooking and eating a great white shark, a protected species in China.",https://www.cnn.com/travel/article/tizi-chinese-influencer-great-white-shark-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/230203105326-yao-ming-campaign-super-tease.jpg,2023-02-03T04:40:41Z,"
      A Chinese vlogger is facing widespread online backlash and a monetary fine after she livestreamed herself cooking and eating a great white shark, a protected species in China.
   
      In the clip, the livestreamer, who calls herself Tizi, shows off the shark, which is about the same size as her, and then cooks and eats it. 
   
      It was filmed last year and has since been deleted from Chinese video websites Kuaishou and Douyin.
   
      Tizi, whose surname police identified as Jin, said she bought the shark on the online shopping platform Taobao in April 2022 for 7,700 yuan ($1,150). 
   
      The video was posted in July and quickly went viral. However, the fine was only issued this week following a local investigation.
   
      Police in the city of Nanchong, Sichuan province, where she lives and where the video was filmed, confirmed that the shark in the video really was a great white. 
   
      They are a protected species under China’s wildlife protection law, which has been strengthened and expanded in recent years amid nationwide reforms regarding biodiversity conservation.
   
      Tizi’s behavior “violated the relevant provisions,” and she was given “an administrative punishment according to the law,” said the official WeChat account of the Sichuan Nanchong Market Supervision Administration.
   
      Tizi was not arrested, but she has been fined 125,000 yuan ($18,600). Her social media accounts have been removed. Meanwhile, two fishermen accused of selling sharks, surnamed Shen and Yan, were arrested, said the Sichuan Nanchong account. 
   
      The video drew horror from many Chinese social media users who condemned Tizi’s actions, with several calling for her arrest or a stronger punishment.
   
      “This is only an administrative penalty. How can we talk about animal protection?” one user wrote on Weibo, China’s version of Twitter.
   
      “Since you have done something wrong, you will suffer the consequences!” said a user on Douyin, the video platform.
   
      Others expressed distaste at the increasingly outlandish stunts done by livestreamers in a bid to gain views and followers. Livestreaming is a huge, lucrative business in China – but also highly competitive.
   
      In recent years, Chinese authorities have cracked down on the exploitation or harvesting of protected species amid several high-profile campaigns that have helped change attitudes among the public.
   
      Famously, NBA star and Chinese homegrown hero Yao Ming pledged to give up shark fin soup in 2006, campaigning for the end of illegal wildlife trade in TV ads, billboards and at public events.
   
      Shark fin soup is a traditional delicacy in Chinese cuisine and has been served in Chinese restaurants worldwide for decades. The often-expensive dish is deemed a symbol of prestige and often consumed during celebratory events like the Lunar New Year or wedding banquets.
   
      But critics have long lambasted the cruelty and unsustainability of the practice. When a shark’s fin is sliced off, it can no longer move, feed, swim or breathe; it will starve or suffocate to death on the sea floor. And when shark populations decrease, it can throw their entire ecosystems into chaos.
   
      A 2021 study found that shark and ray populations fell 71.1% from 1970 to 2018, and some species could disappear from our seas altogether.
 
      Yao Ming’s campaign and similar others appear to have worked; China banned shark fin dishes from official banquets in 2013. This, and the awareness campaigns, led to a massive drop in shark fin consumption in mainland China in the last decade, according to WildAid.
   
Top image: A boy walks past a billboard showing Chinese basketball star Yao Ming in a campaign to raise awareness on wildlife preservation in Beijing in June 2007. Credit: Frederic J. Brown/AFP/Getty Images
 "
376,"{'id': 'cnn', 'name': 'CNN'}",Alli Rosenbloom,'Celebrity Jeopardy' crowns new champion,"""Celebrity Jeopardy"" has a new star winner.",https://www.cnn.com/2023/02/03/entertainment/celebrity-jeopardy-finale-winner/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230202140644-celebrity-jeopardy-championship-split.jpg?c=16x9&q=w_800,c_fill",2023-02-03T05:36:37Z,
377,"{'id': 'cnn', 'name': 'CNN'}",Aya Elamroussi,Life-threatening cold has moved into the Northeast as South reels from ice storm,"A brutal blast of dangerously cold winds is expected to sweep across the Northeast and New England on Friday, prompting officials to close schools and activate emergency plans as the region braces for record-breaking sub-zero temperatures.",https://www.cnn.com/2023/02/03/weather/winter-storm-northeast-new-england-friday/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230203124122-weather-new-york-0201.jpg?c=16x9&q=w_800,c_fill",2023-02-03T08:55:05Z,"
      A brutal blast of dangerously cold winds is expected to sweep across the Northeast and New England on Friday, prompting officials to close schools and activate emergency plans as the region braces for record-breaking subzero temperatures.
   
      Frigid air feeling as cold as 32 degrees Fahrenheit below zero across much of the region will combine with gusty winds, creating a nasty double whammy that could lead to frostbite in as little as 10 minutes in some areas. 
   
      “Temperatures in most regions will likely have their highest temperatures of the day before sunrise as temperatures will fall throughout the day Friday. Strong winds will bring dangerously cold temperatures, with the peak of the cold in the Northeast occurring late Friday to Saturday morning,” CNN Meteorologist Taylor Ward said. 
   
      The severe cold has put more than 15 million people in the region under wind chill warnings or advisories. Wind chill indicates how cold the air may feel, and the National Weather Service issues such warnings when winds are expected to feel as cold as 25 degrees Fahrenheit below zero. 
   
      The cold spell is expected to begin subsiding by Sunday when temperatures will likely rise again. In the meantime, officials across several states have begun imploring residents to stay indoors and have ramped up warming center efforts to accommodate some of the most vulnerable to the cold.
   
      In New York City, “code blue” has gone into effect from Friday evening due to the expected extreme cold temperatures, according to a tweet from the city’s Department of Homeless Services.
   
      It’s a designation which allows people to come into the city’s homeless shelter system on an emergency basis and directs New Yorkers to report people on the street as a safety measure.
   
      “Temperatures are to go below freezing tonight. If you see anyone at risk, especially those living on the street, please call 311,” the city’s homeless services department tweeted.
   
      As part of its outreach program, staff and providers partnered with the city will conduct outreach efforts to connect vulnerable, unsheltered New Yorkers to shelter.
   
      “No one who is experiencing homelessness and seeking shelter in New York City during a Code Blue will be denied,” a spokesperson for the department said.
   
      The city will also service “drop-in centers,” where New Yorkers experiencing unsheltered homelessness can be connected to permanent services.
   
      The Coalition for the Homeless, an advocacy and service organization that helps homeless individuals and families, estimates each night there are thousands of unsheltered homeless people sleeping on New York City streets, the subway and other public areas.
   
      Farther north, officials in New York’s Erie County – home to Buffalo – also issued a code blue, which allows for those experiencing homelessness to seek shelter overnight when temperatures drop below 32 degrees. In addition to three overnight shelters in the county, there are also daytime warming centers available.
   
      Additionally, schools in Buffalo, New York, and at least three districts in Massachusetts decided to cancel classes Friday as a precautionary measure for the safety of students and staff. The city of Boston is also under a cold emergency Friday through Sunday.
   
      “With extreme weather conditions and many of our students commuting to and from school, walking and waiting for public transportation outdoors, we have made the decision to close for the day,” Boston Public Schools Superintendent Mary Skipper said in a statement. 
   
      The extreme cold is moving over Buffalo weeks after blizzard conditions wreaked havoc on Erie County during Christmas weekend, killing least 39 people. The South is also struggling with a deadly ice storm that made road conditions miserable this week, claiming the lives of at least eight people in two states. 
   
      “Please dress appropriately and don’t go out for extended periods in order to avoid frostbite or hypothermia,” Erie County Executive Mark Poloncarz said online. 
   
      In surrounding states, warming centers are expected to be available in Connecticut, Maine, New Hampshire, Rhode Island, Massachusetts and Vermont, officials said.
   
Cannon Mountain Ski Resort in Franconia and Wildcat Mountain in Gorham, New Hampshire, are closed due to the extreme weather conditions, according to their Facebook pages.
   
      In Vermont, several ski areas also turned away customers and shut down operations on Friday. Jay Peak, Smugglers’ Notch, Pico and Bolton Valley all posted closures on their Facebook pages.  
 
      The extreme cold will be felt in the Midwest, too, where seven states are under wind chill alerts: Michigan, Wisconsin, Illinois, Minnesota, North Dakota, South Dakota and Iowa.
   
      “The dangerously cold wind chills could cause frostbite on exposed skin in as little as 5 minutes,” said the National Weather Service in Duluth, Minnesota.
   
      All of Maine, New Hampshire, Vermont, Massachusetts, Rhode Island and Connecticut are under wind chill alerts. Northern New Jersey, northeast Pennsylvania and much of New York state outside of New York City and Long Island are also under wind chill threat.
   
      “Very dangerous wind chills are likely and widespread wind chill warnings and advisories are already in effect for all of New England and parts of the Northeast,” the National Weather Service said Thursday. “The potential exists for numerous record low temperatures Saturday morning.”
   
      Maine will likely bear the brunt of the storm in terms of longevity as well as severity, with more than 70,000 people in the northern portion of the state under blizzard warnings, according to the National Weather Service. 
   
      “Extreme cold and wind producing dangerously low wind chills Friday into Saturday. Blizzard conditions in blowing snow across open areas,” the National Weather Service in Caribou, Maine, said. 
   
      Here’s what else is forecast in places with wind chill warnings:
   
      Elsewhere, New York City will see single-digit temperatures, with the coldest point coming Saturday morning at 8 degrees. Winds could feel as cold as 7 degrees below zero, with Friday night into Saturday being the coldest period. 
   
      Farther south, an ice storm lashed parts of several states including Texas, Arkansas, Oklahoma and Tennessee this week. 
   
      Layers upon layers of ice, sleet and freezing rain over the course of multiple consecutive days made driving conditions life-threatening and snapped many tree branches and limbs that eventually knocked down power lines for tens of thousands. 
   
      As of early Friday, more than 250,000 homes and businesses in Texas were still without power following the storm, according to tracking site PowerOutage.us. About 60,000 homes and businesses in neighboring Arkansas were also in the dark. 
   
      The ice storm’s impact on roads made for deadly conditions this week. 
   
      In Oklahoma, two people were killed in separate crashes after they lost control of their trucks on icy roads. 
   
      And in Texas, three people were killed near Brownfield after a driver of a truck lost control Wednesday morning on an icy part of US Highway 380 and rolled into a ditch. The driver and two of his passengers were killed, the Texas Department of Public Safety said.
   
      Another driver died near Eldorado, Texas, after losing control of her truck, the public safety department said. 
   
      One person was killed in a 10-car pile up in south Austin, the city’s fire department said.
   
      In Arlington, Texas, one person was killed after their vehicle rolled over, police said.
   "
378,"{'id': 'cnn', 'name': 'CNN'}",Zoe Sottile,Beloved 'Weinerman' statue returned to West Virginia restaurant,"A West Virginia restaurant is celebrating after its beloved ""Weinerman"" statue was returned.",https://www.cnn.com/2023/01/29/us/weinerman-statue-return-west-virginia-trnd/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230128113756-wienerman-statue-return.jpg?c=16x9&q=w_800,c_fill",2023-01-29T11:07:38Z,"
      A West Virginia restaurant is celebrating after its beloved “Weinerman” statue was returned. 
   
      The statue was stolen from Dairy Winkle, a restaurant in Charleston, Kanawha County, West Virginia, according to a January 19 news release from the Kanawha County Sheriff’s Office. 
   
      The business suffered a fire on January 11. The restaurant owner reported that in the days after the fire, someone broke into the building and stole the statue. 
   
      The treasured statue depicts a smiling anthropomorphic hot dog licking its lips and squeezing bottles of ketchup and mustard. The sheriff’s office described the figurine as a “cherished novelty of the business” with a value of $1,000.
   
      Sheriffs received a tip about the statue’s whereabouts and found it. The statue was safely returned, undamaged, to the Dairy Winkle, according to the news release.
   
      On Facebook, the restaurant’s owner expressed gratitude for the officers who helped return the statue. “Weinerman had been found and had been safely returned to the DairyWinkle,” reads the post. “Thank you to the officers who returned him home.”
   
      A suspect has not been identified and an active investigation is underway, according to the sheriffs’ news release.
   "
379,"{'id': 'cnn', 'name': 'CNN'}",Toyin Owoseje,Ashley Judd needed to go back into therapy after seeing mother's death scene in media,Ashley Judd says she had to re-enroll herself in trauma therapy to cope with the recent media coverage of her mother's death.,https://www.cnn.com/2023/01/30/entertainment/ashley-judd-emdr-therapy-media-intl-scli-wellness/index.html,"https://media.cnn.com/api/v1/images/stellar/prod/230130064437-naomi-judd-ashley-judd-file-restricted-031813.jpg?c=16x9&q=w_800,c_fill",2023-01-30T15:13:47Z,"
Ashley Judd says she had to re-enroll herself in trauma therapy to cope with the recent media coverage of her mother’s death.
   
      Country musician Naomi Judd, a five-time Grammy winner, died by suicide in April last year after a long battle with anxiety and depression. She was 76. 
   
      In an interview with the Guardian newspaper published Monday, Judd said she thought she was done with Eye Movement Desensitizing and Reprocessing (EMDR) therapy – a type of psychotherapy used to target underlying trauma – until she was forced to revisit her trauma when media outlets published pictures of the scene of her mother’s death and the contents of a suicide note.
   
      “I re-enrolled myself … just to make sure that my healing was concretized and stout and was going to hold,” the “Double Jeopardy” actress said.
   
      Following Naomi Judd’s death, her family unsuccessfully petitioned to seal reports and recordings made by police during the course of their investigation. 
   
      Last August, Judd – who discovered her mother after she suffered a self-inflicted gunshot wound – opened up about her family’s experience in an essay for the New York Times, titled “Ashley Judd: The Right to Keep Private Pain Private.” 
 
      “The trauma of discovering and then holding her laboring body haunts my nights,” she wrote at the time. “As my family and I continue to mourn our loss, the rampant and cruel misinformation that has spread about her death, and about our relationships with her, stalks my days.”
   
      Judd is now lobbying for a change to Tennessee law to limit access to confidential records pertaining to non-criminal deaths, to prevent other families from going through the same trauma.
   
      “The dark past, in God’s hands, becomes our greatest asset,” she said of her advocacy. “With it, we can avert misery and death for others.”
   
      However, Deborah Fisher, executive director of the Tennessee Coalition for Open Government, told the Times Free Press in December that the bill would further impinge on the public’s right to have critical information related to law enforcement investigations “when police were investigating one of their own.”
   
      Despite this opposition, Judd told the Guardian she is hopeful the bill will pass when it is brought before the legislature for consideration.
   "
